sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
99,19,>512,MepBamTmaTmaTmaMepBamTmaTmaTmaMepMepTmaTmaBamTmaBamTmaMepBamMepBamBamBamTmaMepTmaBamBamBamTmaBamBamTmaTmaBamTmaTmaTmaTmaTmaTmaTmaTmaBamBamTmaBamBamTmaTmaTmaTmaBamBamBamTmaBamBamTmaBamBamTmaTmaTmaBamTmaTmaBamTma,[0.62651629 0.28910191 0.0843818 ]
100,19,>512,TmaTmaMepTmaMepMepTmaTmaTmaBamBamTmaTmaBamTmaTmaBamBamBamTmaMepTmaMepTmaBamTmaMepTmaBamBamTmaMepTmaBamMepMepTmaTmaBamMepBamBamBamMepBamTmaBamTmaBamTmaTmaBamTmaTmaBamBamTmaBamBamBamTmaTmaBamBamTmaBamBamBamBamTma,[0.54091325 0.32170788 0.13737887]
1,20,256,TmaTmaMepTmaTmaTmaBmamTmaTmaTmaTmaMepTmaBmamTmaBmamBmamMepBmamBmamBmamTmaTmaTmaMepTmaBmamBmamMepTmaBmamBmamTmaTmaTmaBmamBmamTmaTmaBmamTmaTmaBmamTmaBmamBmamTmaBmamMepTmaTmaTmaTmaBmamTmaTmaMepTmaTmaBmamBmamTmaBmamTmaTmaTmaBmamTmaBmamTma,[0.6280047  0.29391937 0.07807594]
2,20,256,TmaBmamBmamTmaTmaBmamMepTmaBmamTmaBmamTmaMepMepTmaTmaTmaBmamBmamBmamTmaTmaBmamTmaTmaBmamBmamBmamBmamMepTmaBmamBmamTmaBmamTmaMepBmamBmamTmaBmamBmamBmamBmamTmaBmamBmamTmaTmaTmaTmaTmaTmaBmamBmamBmamTmaTmaTmaTmaTmaBmamBmamTmaBmamTmaTmaTmaBmamBmam,[0.54275962 0.40027848 0.0569619 ]
3,20,256,TmaTmaBmamBmamBmamTmaTmaTmaTmaBmamBmamMepMepTmaBmamTmaTmaTmaBmamTmaBmamBmamTmaBmamTmaTmaTmaTmaMepTmaBmamBmamBmamBmamTmaBmamTmaTmaBmamBmamTmaMepTmaBmamTmaBmamTmaTmaBmamBmamTmaTmaBmamTmaTmaMepTmaTmaTmaTmaBmamBmamBmamTmaTmaTmaTmaTmaBmamTma,[0.62663495 0.31771816 0.05564689]
4,20,256,BmamBmamMepBmamTmaBmamMepTmaBmamBmamTmaBmamBmamBmamBmamTmaTmaTmaBmamTmaBmamTmaTmaBmamTmaBmamMepTmaTmaBmamTmaTmaMepTmaTmaBmamTmaTmaBmamMepTmaBmamTmaMepBmamTmaTmaTmaBmamTmaTmaBmamBmamBmamTmaBmamBmamTmaTmaBmamTmaBmamTmaTmaTmaTmaBmamMepMepBmam,[0.54458341 0.3639713  0.09144529]
5,20,256,BmamTmaTmaTmaBmamBmamTmaTmaTmaBmamTmaTmaBmamBmamTmaBmamTmaTmaMepTmaMepBmamMepTmaBmamTmaTmaTmaTmaTmaBmamTmaTmaTmaTmaMepTmaBmamTmaBmamBmamBmamTmaTmaTmaBmamTmaBmamTmaTmaTmaTmaTmaTmaTmaTmaTmaMepTmaTmaMepBmamTmaBmamTmaBmamTmaTmaBmamBmam,[0.68116456 0.25300061 0.06583483]
6,20,256,MepBmamTmaBmamTmaTmaMepTmaBmamTmaBmamMepTmaTmaTmaMepTmaBmamTmaTmaBmamBmamTmaTmaMepTmaBmamBmamBmamTmaMepTmaTmaBmamTmaBmamBmamBmamBmamTmaTmaTmaTmaBmamMepTmaTmaMepTmaTmaTmaTmaBmamTmaBmamTmaBmamMepTmaBmamTmaTmaTmaTmaTmaTmaMepBmamTmaMep,[0.61697838 0.25931302 0.1237086 ]
7,20,256,BmamBmamMepTmaTmaTmaBmamMepTmaBmamTmaBmamBmamBmamBmamTmaBmamBmamBmamTmaTmaBmamTmaBmamBmamTmaBmamBmamBmamTmaBmamBmamBmamTmaTmaTmaTmaBmamBmamTmaTmaBmamBmamBmamTmaBmamTmaBmamTmaBmamBmamTmaBmamTmaTmaMepBmamTmaMepTmaMepBmamTmaTmaMepTmaBmamMepTmaTma,[0.50044829 0.41866878 0.08088293]
8,20,256,BmamMepMepMepTmaBmamBmamBmamTmaBmamTmaTmaTmaTmaTmaBmamTmaTmaTmaBmamTmaTmaTmaBmamTmaTmaMepBmamTmaTmaBmamTmaBmamTmaTmaTmaBmamTmaBmamBmamTmaMepTmaMepBmamBmamBmamBmamBmamMepBmamTmaMepBmamTmaTmaBmamMepBmamTmaBmamTmaTmaTmaTmaBmamTmaTmaTmaBmam,[0.57369679 0.32412043 0.10218279]
9,20,256,TmaBmamBmamTmaTmaTmaTmaTmaBmamBmamBmamBmamTmaTmaTmaMepTmaTmaBmamTmaMepBmamTmaBmamTmaTmaMepBmamTmaTmaTmaTmaBmamTmaTmaTmaTmaBmamBmamTmaTmaBmamTmaTmaMepMepBmamBmamTmaBmamTmaTmaTmaMepBmamBmamBmamTmaMepTmaBmamBmamTmaTmaTmaTmaBmamTmaTmaBmam,[0.6280047  0.29391937 0.07807594]
10,20,256,TmaTmaTmaBmamTmaBmamMepTmaTmaMepBmamBmamTmaTmaMepTmaTmaTmaTmaTmaMepBmamTmaBmamMepBmamBmamTmaBmamBmamTmaBmamBmamBmamTmaBmamMepBmamBmamBmamTmaTmaTmaTmaTmaBmamTmaBmamTmaBmamTmaTmaBmamBmamTmaTmaBmamBmamTmaBmamBmamBmamTmaTmaTmaTmaBmamBmamTmaTma,[0.5717884  0.36031635 0.06789525]
11,20,256,BmamTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaBmamTmaTmaTmaBmamTmaTmaMepTmaTmaMepTmaTmaTmaTmaTmaTmaTmaBmamTmaBmamTmaTmaBmamTmaBmamBmamTmaTmaBmamTmaBmamTmaBmamTmaBmamBmamTmaMepBmamBmamTmaBmamBmamTmaTmaBmamTmaBmamBmamBmamTmaTmaBmamTmaBmamTma,[0.69214747 0.27516455 0.03268798]
12,20,256,TmaBmamBmamTmaBmamTmaTmaBmamTmaTmaTmaTmaTmaBmamBmamMepTmaTmaTmaMepTmaBmamTmaTmaBmamTmaTmaTmaBmamBmamBmamBmamBmamTmaTmaBmamBmamBmamTmaBmamTmaTmaBmamTmaTmaBmamMepBmamTmaTmaTmaBmamBmamTmaTmaBmamBmamTmaTmaBmamTmaBmamTmaTmaBmamTmaTmaTmaTmaTma,[0.63885105 0.3279609  0.03318805]
13,20,256,TmaTmaTmaBmamBmamTmaBmamBmamBmamMepTmaBmamBmamTmaTmaTmaBmamBmamBmamMepBmamTmaBmamMepTmaTmaTmaTmaBmamBmamMepBmamTmaBmamBmamTmaMepTmaBmamTmaTmaTmaTmaMepTmaBmamMepBmamTmaTmaBmamTmaTmaTmaBmamTmaTmaMepTmaTmaMepBmamTmaBmamBmamBmamTmaBmamTmaTma,[0.55950159 0.33791296 0.10258545]
14,20,256,TmaMepTmaMepTmaBmamTmaTmaMepTmaTmaBmamMepTmaBmamBmamTmaBmamTmaMepTmaTmaBmamTmaTmaTmaTmaBmamBmamMepTmaMepTmaMepTmaTmaTmaTmaBmamBmamBmamTmaMepMepBmamTmaMepTmaBmamTmaTmaMepTmaBmamMepBmamTmaTmaBmamTmaTmaBmamTmaTmaTmaTmaTmaMepMepBmam,[0.60576758 0.22412768 0.17010475]
15,20,256,MepTmaTmaTmaTmaTmaTmaBmamTmaTmaMepTmaBmamTmaBmamTmaTmaBmamTmaBmamTmaBmamTmaTmaTmaBmamBmamMepTmaTmaTmaTmaBmamTmaTmaBmamTmaMepTmaMepBmamTmaBmamBmamTmaTmaTmaBmamBmamTmaBmamTmaBmamTmaTmaTmaBmamTmaTmaTmaTmaTmaMepTmaBmamBmamTmaTmaMepTma,[0.68189772 0.24121231 0.07688997]
16,20,256,BmamTmaTmaMepBmamBmamTmaBmamBmamTmaMepBmamMepBmamBmamTmaBmamBmamTmaBmamBmamTmaTmaBmamTmaBmamBmamTmaMepBmamBmamTmaTmaBmamTmaTmaTmaMepMepTmaBmamMepTmaTmaMepTmaTmaTmaTmaTmaTmaBmamBmamMepTmaBmamTmaBmamMepBmamTmaTmaTmaBmamBmamTmaBmamBmamBmamBmam,[0.50215395 0.38190519 0.11594086]
17,20,256,TmaTmaTmaTmaBmamTmaTmaBmamTmaBmamTmaTmaBmamTmaBmamMepTmaBmamBmamTmaTmaMepBmamBmamTmaTmaBmamBmamBmamBmamBmamTmaBmamBmamBmamBmamTmaTmaBmamTmaTmaTmaTmaTmaTmaBmamBmamTmaTmaTmaBmamTmaTmaBmamTmaTmaMepTmaTmaTmaTmaTmaBmamMepTmaTmaTmaMepTmaTma,[0.65373938 0.29103868 0.05522194]
18,20,256,TmaMepTmaBmamTmaBmamTmaMepBmamTmaMepMepBmamBmamTmaTmaTmaMepBmamBmamTmaTmaTmaBmamBmamBmamBmamTmaBmamBmamMepBmamTmaTmaTmaTmaMepMepTmaBmamMepBmamTmaTmaTmaBmamBmamBmamTmaBmamTmaTmaBmamTmaTmaMepTmaTmaTmaTmaTmaMepBmamTmaBmamBmamTmaMepTmaBmam,[0.54703428 0.31518047 0.13778525]
19,20,256,BmamBmamTmaBmamBmamTmaBmamBmamBmamMepBmamTmaTmaTmaTmaBmamTmaBmamBmamTmaTmaTmaBmamBmamBmamTmaTmaTmaTmaMepBmamTmaTmaBmamTmaBmamMepBmamTmaTmaTmaTmaBmamTmaTmaBmamBmamBmamBmamMepBmamTmaTmaBmamBmamBmamBmamMepTmaBmamTmaBmamBmamMepTmaTmaBmamTmaTmaBmam,[0.51449215 0.41653325 0.0689746 ]
20,20,256,BmamTmaMepTmaBmamTmaTmaTmaMepTmaTmaMepBmamTmaMepMepTmaTmaBmamMepTmaBmamBmamTmaTmaBmamTmaBmamTmaBmamTmaTmaMepMepTmaTmaMepBmamTmaMepBmamBmamBmamBmamTmaMepBmamTmaBmamTmaMepMepMepMepTmaTmaBmamBmamTmaMepTmaMepTmaBmamBmamBmamMepBmamTmaTma,[0.50675974 0.28263257 0.21060769]
21,20,256,TmaBmamTmaBmamTmaTmaTmaTmaTmaTmaTmaTmaTmaBmamTmaTmaTmaTmaTmaTmaBmamMepMepTmaTmaBmamTmaTmaBmamBmamBmamBmamTmaMepTmaBmamTmaBmamTmaTmaTmaTmaTmaTmaTmaBmamTmaTmaTmaBmamTmaBmamTmaMepTmaTmaBmamBmamTmaBmamTmaMepTmaMepMepBmamBmamTmaTmaTma,[0.69511613 0.22828479 0.07659909]
22,20,256,BmamBmamBmamBmamBmamTmaTmaTmaTmaTmaTmaTmaBmamBmamBmamTmaTmaMepBmamTmaTmaTmaMepTmaBmamTmaTmaMepTmaTmaBmamBmamTmaBmamTmaTmaBmamTmaBmamTmaBmamBmamTmaMepBmamMepTmaBmamTmaMepBmamMepBmamTmaTmaBmamBmamTmaTmaTmaBmamBmamTmaBmamTmaBmamTmaMepBmamTma,[0.55887737 0.35003729 0.09108534]
23,20,256,MepBmamTmaTmaMepMepTmaBmamTmaBmamTmaTmaBmamTmaBmamBmamTmaBmamBmamBmamTmaBmamTmaTmaMepTmaBmamMepMepMepBmamTmaTmaTmaTmaTmaBmamMepTmaBmamBmamMepBmamMepTmaTmaBmamTmaTmaMepTmaTmaTmaBmamBmamBmamTmaBmamBmamBmamBmamTmaMepBmamTmaTmaBmamMepMepTma,[0.50444633 0.33249548 0.16305819]
24,20,256,TmaTmaTmaTmaMepMepBmamTmaTmaBmamMepTmaTmaMepTmaMepBmamMepTmaMepTmaMepTmaBmamBmamMepBmamTmaBmamBmamBmamMepTmaTmaBmamTmaBmamMepTmaTmaTmaTmaMepTmaTmaMepTmaTmaBmamBmamTmaTmaTmaTmaTmaBmamTmaTmaMepTmaTmaTmaTmaBmamBmamTmaBmamBmamTmaTma,[0.61902488 0.22300556 0.15796956]
25,20,256,TmaTmaTmaTmaBmamBmamTmaBmamMepTmaTmaBmamTmaMepTmaBmamBmamTmaTmaTmaTmaMepBmamTmaBmamTmaTmaBmamMepTmaBmamBmamTmaTmaTmaBmamTmaTmaTmaBmamBmamTmaMepMepBmamTmaMepBmamBmamBmamTmaTmaTmaTmaMepTmaTmaMepTmaBmamTmaTmaBmamMepBmamBmamTmaTmaBmamBmam,[0.58843307 0.29834894 0.11321799]
26,20,256,TmaBmamTmaTmaBmamBmamTmaBmamBmamBmamTmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaBmamTmaBmamTmaMepBmamBmamTmaBmamBmamTmaBmamTmaMepBmamTmaBmamTmaTmaMepBmamBmamBmamTmaMepMepBmamTmaBmamBmamBmamBmamTmaTmaTmaBmamBmamTmaTmaMepBmamTmaMepBmamBmamTmaBmamMepTma,[0.53077289 0.36582673 0.10340038]
27,20,256,MepTmaMepTmaTmaBmamBmamTmaTmaTmaTmaMepMepBmamMepMepTmaBmamTmaTmaBmamTmaTmaTmaTmaTmaTmaTmaBmamMepTmaMepMepTmaTmaBmamTmaTmaBmamTmaTmaTmaTmaTmaTmaBmamBmamMepBmamBmamBmamTmaMepTmaBmamTmaBmamBmamTmaBmamTmaMepTmaBmamTmaTmaTmaTmaBmamTma,[0.6314554  0.23396471 0.1345799 ]
28,20,256,BmamBmamMepTmaTmaMepBmamTmaTmaMepMepTmaBmamBmamTmaTmaBmamTmaBmamTmaMepTmaBmamTmaMepMepBmamTmaBmamTmaTmaBmamTmaBmamMepTmaTmaTmaBmamTmaTmaTmaTmaMepTmaBmamTmaBmamTmaBmamBmamTmaBmamBmamBmamBmamTmaMepBmamTmaTmaBmamTmaBmamBmamTmaTmaBmamBmamMep,[0.53197066 0.34136591 0.12666343]
29,20,256,MepTmaTmaMepBmamTmaBmamBmamTmaBmamTmaTmaBmamTmaTmaTmaBmamTmaTmaTmaBmamMepTmaTmaTmaBmamBmamMepBmamBmamBmamTmaTmaBmamBmamBmamTmaTmaBmamBmamTmaBmamMepTmaTmaBmamBmamBmamMepTmaBmamTmaTmaTmaMepBmamTmaBmamTmaTmaTmaBmamTmaTmaTmaTmaBmamTmaBmamTma,[0.58648113 0.33452917 0.0789897 ]
30,20,256,BmamTmaTmaTmaBmamTmaTmaBmamTmaBmamTmaBmamTmaTmaTmaTmaTmaBmamBmamBmamBmamTmaTmaTmaBmamBmamMepBmamBmamBmamBmamBmamTmaTmaTmaTmaMepBmamBmamBmamBmamBmamBmamTmaMepTmaBmamBmamBmamTmaTmaBmamTmaBmamBmamMepTmaBmamTmaTmaTmaTmaTmaTmaMepTmaBmamTmaTmaBmam,[0.55701305 0.38624852 0.05673843]
31,20,256,TmaTmaBmamTmaMepMepBmamBmamTmaTmaTmaTmaMepTmaBmamTmaTmaBmamBmamTmaTmaBmamBmamMepBmamBmamBmamBmamMepBmamMepTmaBmamBmamMepTmaTmaBmamTmaMepBmamBmamTmaTmaTmaBmamTmaMepTmaTmaTmaTmaBmamTmaTmaTmaMepMepBmamBmamTmaTmaTmaMepTmaBmamTmaBmamBmamTma,[0.54703428 0.31518047 0.13778525]
32,20,256,BmamBmamTmaMepBmamTmaTmaTmaMepBmamBmamBmamTmaMepBmamTmaBmamTmaBmamTmaTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmaBmamTmaBmamBmamTmaBmamTmaMepTmaTmaBmamTmaBmamBmamTmaBmamTmaTmaTmaBmamMepMepTmaTmaMepBmamTmaTmaBmamBmamTmaBmamMepBmamTmaMepMepMepTma,[0.57561796 0.28768208 0.13669997]
33,20,256,TmaTmaTmaMepTmaTmaMepMepTmaMepMepTmaBmamTmaTmaBmamBmamMepTmaMepBmamTmaTmaMepTmaBmamMepBmamTmaBmamBmamBmamTmaBmamTmaTmaBmamTmaBmamTmaTmaMepTmaBmamBmamBmamBmamTmaTmaTmaBmamTmaMepBmamBmamTmaTmaBmamBmamBmamTmaTmaTmaTmaTmaBmamBmamBmamBmamBmam,[0.53197066 0.34136591 0.12666343]
34,20,256,BmamBmamMepTmaTmaBmamBmamTmaTmaTmaBmamTmaMepBmamTmaTmaTmaBmamBmamBmamTmaMepBmamMepTmaBmamTmaBmamBmamMepBmamTmaTmaBmamBmamBmamBmamBmamTmaBmamBmamTmaTmaBmamTmaTmaTmaTmaMepBmamMepMepBmamTmaTmaBmamMepTmaBmamTmaTmaBmamMepTmaTmaBmamBmamTmaTmaTma,[0.51682085 0.36770117 0.11547799]
35,20,256,TmaTmaBmamTmaBmamTmaMepBmamBmamTmaBmamBmamMepBmamTmaBmamTmaBmamTmaTmaBmamBmamTmaBmamBmamTmaTmaTmaTmaBmamTmaTmaBmamBmamTmaBmamTmaTmaTmaTmaTmaTmaBmamMepTmaMepTmaBmamTmaTmaTmaMepBmamTmaBmamTmaTmaBmamBmamTmaBmamTmaTmaTmaTmaMepBmamTmaBmamBmam,[0.59976929 0.33286256 0.06736815]
36,20,256,BmamTmaTmaTmaTmaTmaTmaTmaTmaTmaBmamTmaBmamBmamTmaBmamTmaBmamBmamTmaMepTmaBmamBmamBmamBmamBmamMepTmaMepBmamMepBmamTmaBmamBmamTmaBmamMepTmaMepTmaTmaTmaTmaTmaTmaTmaBmamTmaTmaTmaTmaTmaBmamMepTmaTmaTmaBmamBmamTmaMepBmamBmamTmaBmamBmamBmamTma,[0.58713034 0.32249579 0.09037387]
37,20,256,BmamBmamBmamTmaTmaBmamBmamBmamTmaTmaTmaMepTmaBmamTmaBmamBmamTmaBmamBmamMepMepTmaMepTmaTmaTmaBmamBmamBmamTmaBmamBmamTmaBmamBmamMepBmamTmaTmaBmamTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaBmamBmamTmaBmamBmamTmaMepBmamBmamBmamMepMep,[0.5458061  0.33963066 0.11456325]
38,20,256,TmaBmamBmamTmaBmamMepBmamTmaBmamBmamBmamTmaBmamMepBmamTmaBmamBmamTmaTmaTmaTmaBmamMepTmaTmaBmamTmaBmamTmaMepBmamTmaTmaTmaBmamTmaTmaTmaTmaTmaMepTmaBmamTmaBmamBmamMepBmamBmamBmamBmamTmaBmamTmaTmaTmaBmamTmaTmaTmaTmaTmaTmaTmaTmaBmamTmaBmamBmam,[0.58583336 0.34653596 0.06763067]
39,20,256,TmaBmamBmamTmaTmaMepTmaTmaTmaTmaBmamTmaBmamBmamBmamTmaMepTmaTmaTmaBmamTmaMepTmaTmaBmamTmaBmamTmaMepTmaTmaBmamBmamBmamBmamMepTmaBmamMepBmamBmamBmamBmamMepTmaTmaMepTmaTmaTmaTmaMepTmaTmaBmamTmaTmaBmamTmaTmaTmaMepBmamTmaBmamTmaTmaMepBmam,[0.58908661 0.28623528 0.12467811]
40,20,256,TmaTmaTmaTmaBmamTmaTmaTmaTmaBmamTmaTmaBmamBmamBmamTmaTmaBmamBmamTmaBmamTmaTmaBmamTmaBmamMepBmamMepMepTmaTmaBmamBmamBmamTmaBmamBmamTmaTmaTmaTmaTmaTmaTmaMepTmaTmaBmamBmamMepBmamBmamBmamMepBmamTmaBmamBmamTmaMepMepBmamTmaTmaTmaTmaTmaMepTma,[0.58778098 0.31043574 0.10178327]
41,20,256,TmaTmaBmamTmaMepBmamTmaTmaTmaBmamTmaBmamBmamTmaBmamTmaTmaTmaTmaTmaTmaBmamTmaTmaTmaTmaTmaBmamBmamTmaTmaTmaBmamTmaTmaTmaTmaBmamTmaBmamTmaTmaBmamTmaTmaTmaBmamTmaTmaBmamTmaMepTmaTmaBmamTmaBmamTmaTmaBmamBmamTmaTmaTmaBmamTmaBmamBmamTmaBmam,[0.70447223 0.27384063 0.02168714]
42,20,256,TmaTmaMepBmamBmamBmamBmamTmaMepMepTmaBmamTmaBmamBmamBmamTmaTmaMepMepTmaMepBmamTmaBmamBmamBmamTmaMepTmaBmamMepTmaBmamMepMepBmamBmamBmamTmaBmamMepMepMepBmamBmamBmamMepTmaBmamTmaTmaBmamMepTmaTmaBmamMepBmamBmamBmamTmaTmaTmaBmamMepBmamMepTmaTma,[0.39983735 0.38341774 0.21674491]
43,20,256,TmaTmaTmaTmaTmaBmamMepBmamBmamTmaTmaTmaTmaBmamTmaMepMepMepBmamBmamBmamTmaTmaTmaTmaTmaBmamTmaTmaBmamBmamMepTmaBmamTmaTmaBmamTmaBmamBmamTmaTmaBmamMepTmaTmaTmaTmaBmamBmamBmamMepBmamTmaBmamTmaMepBmamTmaTmaTmaTmaBmamTmaBmamBmamBmamBmamBmamTma,[0.57305924 0.33621255 0.09072821]
44,20,256,TmaBmamMepMepMepBmamMepTmaBmamTmaTmaTmaBmamTmaTmaTmaTmaMepTmaTmaBmamBmamMepTmaTmaTmaTmaTmaBmamBmamMepTmaMepTmaBmamTmaTmaBmamMepTmaTmaBmamTmaTmaMepTmaBmamTmaBmamMepTmaTmaMepTmaBmamTmaBmamTmaMepTmaBmamBmamBmamTmaBmamTmaTmaMepBmamBmam,[0.5769059  0.26325396 0.15984014]
45,20,256,BmamMepTmaBmamTmaMepTmaMepTmaMepTmaMepTmaTmaTmaTmaTmaTmaTmaBmamTmaTmaTmaMepTmaTmaBmamBmamTmaBmamTmaBmamTmaBmamTmaBmamMepMepBmamBmamMepBmamMepTmaTmaTmaTmaTmaTmaTmaTmaMepTmaTmaTmaBmamTmaBmamMepBmamTmaTmaBmamMepTmaTmaMepBmamBmamTma,[0.61902488 0.22300556 0.15796956]
46,20,256,TmaBmamTmaTmaTmaMepTmaTmaMepTmaTmaBmamTmaBmamTmaBmamTmaBmamTmaMepTmaTmaMepBmamBmamTmaBmamMepTmaBmamBmamBmamTmaTmaTmaTmaBmamBmamTmaTmaTmaTmaTmaMepTmaTmaTmaTmaBmamMepTmaMepBmamBmamTmaTmaTmaTmaBmamTmaTmaTmaBmamBmamBmamTmaBmamMepBmamTma,[0.62938044 0.27001631 0.10060325]
47,20,256,BmamTmaTmaTmaTmaBmamMepTmaBmamBmamBmamBmamTmaTmaTmaTmaTmaTmaTmaTmaBmamTmaBmamTmaTmaTmaTmaBmamTmaMepMepTmaTmaMepBmamBmamBmamBmamBmamBmamMepTmaTmaTmaBmamTmaBmamTmaTmaTmaBmamBmamTmaBmamBmamMepBmamMepTmaTmaBmamTmaBmamBmamTmaTmaTmaTmaBmamMep,[0.58713034 0.32249579 0.09037387]
48,20,256,MepTmaMepBmamTmaBmamMepBmamTmaBmamTmaTmaTmaBmamTmaBmamMepTmaBmamTmaTmaBmamTmaMepBmamTmaTmaBmamTmaTmaBmamTmaTmaTmaBmamBmamTmaTmaMepBmamMepTmaBmamTmaBmamBmamTmaBmamTmaBmamTmaTmaTmaTmaBmamBmamTmaBmamTmaMepTmaBmamBmamMepTmaBmamTmaBmamMepBmam,[0.5458061  0.33963066 0.11456325]
49,20,256,TmaTmaMepTmaBmamMepTmaBmamBmamTmaTmaBmamTmaTmaMepTmaBmamTmaBmamBmamTmaTmaBmamBmamTmaTmaTmaTmaBmamMepBmamBmamBmamTmaTmaBmamTmaTmaBmamBmamBmamBmamTmaTmaBmamTmaBmamTmaBmamMepMepTmaTmaBmamTmaBmamTmaBmamTmaTmaMepBmamMepBmamTmaTmaTmaBmamBmamBmam,[0.54458341 0.3639713  0.09144529]
50,20,256,MepTmaTmaTmaTmaTmaTmaTmaBmamBmamTmaBmamBmamTmaBmamTmaTmaBmamBmamBmamBmamTmaBmamBmamBmamTmaMepTmaTmaMepMepTmaBmamTmaTmaBmamTmaBmamTmaTmaBmamTmaTmaBmamTmaTmaBmamTmaMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaBmamBmamTmaMepTmaBmamBmamMepTmaTma,[0.65515743 0.26736415 0.07747841]
51,20,256,BmamBmamTmaBmamMepTmaMepBmamBmamTmaTmaTmaTmaBmamTmaBmamTmaBmamMepTmaBmamTmaBmamTmaTmaMepBmamBmamBmamTmaTmaBmamTmaTmaTmaTmaBmamTmaBmamTmaBmamTmaMepTmaBmamTmaTmaTmaTmaTmaMepTmaBmamTmaMepTmaTmaMepTmaTmaBmamTmaTmaMepBmamBmamTmaBmamBmamBmam,[0.58778098 0.31043574 0.10178327]
52,20,256,TmaTmaBmamBmamBmamMepTmaTmaBmamTmaTmaTmaBmamTmaTmaTmaTmaTmaBmamTmaBmamTmaTmaBmamTmaTmaBmamMepTmaTmaTmaTmaTmaBmamTmaTmaTmaTmaBmamBmamBmamTmaTmaTmaTmaBmamTmaTmaTmaBmamMepBmamMepMepTmaBmamTmaBmamTmaTmaTmaTmaTmaTmaTmaTmaTmaBmamTmaBmam,[0.70672502 0.23888376 0.05439122]
53,20,256,BmamBmamBmamTmaTmaTmaTmaMepTmaBmamBmamTmaTmaMepBmamTmaBmamTmaMepTmaMepTmaTmaMepTmaBmamTmaBmamBmamBmamTmaBmamTmaBmamTmaBmamTmaTmaMepMepTmaTmaBmamTmaTmaBmamBmamBmamTmaTmaTmaMepMepMepBmamBmamMepTmaMepBmamBmamBmamBmamTmaBmamBmamTmaTmaBmamMep,[0.50387128 0.34489015 0.15123857]
54,20,256,BmamMepBmamTmaBmamBmamTmaMepTmaTmaBmamTmaTmaTmaBmamTmaTmaBmamBmamBmamMepTmaBmamTmaTmaTmaMepBmamTmaTmaBmamTmaTmaTmaBmamBmamTmaTmaBmamTmaTmaTmaTmaBmamMepTmaBmamTmaTmaTmaMepTmaTmaTmaMepBmamBmamTmaMepMepBmamMepBmamBmamBmamBmamTmaTmaTmaMep,[0.57497614 0.29985528 0.12516858]
55,20,256,BmamTmaMepBmamTmaTmaBmamTmaBmamTmaTmaTmaMepBmamMepMepTmaTmaTmaMepTmaBmamBmamBmamTmaTmaTmaTmaBmamTmaBmamTmaBmamTmaTmaBmamBmamTmaBmamBmamBmamTmaBmamTmaTmaBmamTmaBmamBmamTmaBmamTmaBmamMepBmamTmaTmaTmaTmaTmaTmaMepBmamBmamBmamTmaTmaBmamTmaTma,[0.58648113 0.33452917 0.0789897 ]
56,20,256,TmaBmamTmaTmaTmaTmaTmaTmaMepMepMepBmamMepTmaBmamTmaTmaTmaMepTmaBmamTmaTmaTmaBmamTmaBmamTmaTmaTmaTmaTmaTmaTmaBmamTmaTmaBmamTmaTmaTmaBmamBmamBmamBmamBmamMepTmaTmaTmaTmaTmaBmamBmamBmamTmaTmaBmamBmamMepTmaTmaTmaBmamBmamMepBmamTmaBmamTma,[0.64233255 0.26868369 0.08898377]
57,20,256,TmaTmaBmamTmaTmaTmaBmamMepBmamBmamMepTmaTmaBmamTmaBmamBmamBmamBmamTmaBmamBmamTmaBmamMepBmamBmamTmaBmamTmaTmaTmaMepTmaTmaBmamBmamBmamMepMepBmamTmaTmaTmaBmamTmaTmaMepBmamBmamTmaTmaTmaTmaBmamBmamTmaTmaBmamTmaMepTmaBmamTmaTmaTmaBmamBmamTmaBmam,[0.54458341 0.3639713  0.09144529]
58,20,256,TmaBmamTmaTmaTmaBmamBmamBmamMepTmaTmaTmaTmaTmaTmaBmamBmamTmaMepTmaMepBmamTmaTmaTmaTmaBmamTmaBmamMepMepTmaTmaMepTmaTmaTmaMepBmamTmaTmaTmaBmamTmaTmaBmamBmamTmaBmamTmaBmamBmamBmamBmamBmamMepBmamTmaBmamTmaTmaMepBmamBmamBmamTmaBmamTmaBmamTma,[0.57369679 0.32412043 0.10218279]
59,20,256,MepTmaTmaBmamBmamTmaTmaTmaBmamTmaTmaTmaBmamTmaMepMepBmamBmamBmamBmamBmamTmaTmaTmaTmaBmamTmaTmaBmamBmamBmamTmaTmaTmaTmaBmamTmaTmaTmaMepTmaTmaBmamBmamTmaTmaBmamBmamBmamBmamMepMepBmamBmamTmaBmamBmamTmaTmaBmamBmamBmamTmaTmaMepMepBmamTmaBmamBmam,[0.53017603 0.37801588 0.09180809]
